h3_index,h3_resolution,hex_lat,hex_lon,expected_unit_count,max_p_any_unit,contributing_units
851e68a7fffffff,5,49.9657,34.3559,0.00811,0.001309,22
852d64cffffffff,5,48.4114,35.5588,0.008855,0.000885,41
8511b66bfffffff,5,51.375,32.9475,0.00305,0.000762,8
852d6853fffffff,5,49.5424,40.6935,0.000764,0.000602,5
852d6aa3fffffff,5,49.3094,41.4434,0.000507,0.000438,5
851e6d3bfffffff,5,50.3963,34.9366,0.025557,0.004345,20
852d4597fffffff,5,48.4011,39.8599,0.004208,0.001201,36
851e6c37fffffff,5,50.675,33.6597,0.01229,0.002337,14
852d4103fffffff,5,47.8426,41.9734,0.000338,0.000265,6
852d6d23fffffff,5,51.1855,40.8711,0.000802,0.000758,2
851e6d77fffffff,5,50.2893,34.7909,0.020758,0.003442,22
85119ac3fffffff,5,51.603,40.859,0.001075,0.000846,3
852d62bbfffffff,5,47.6932,37.8374,0.146609,0.008668,39
85119373fffffff,5,50.9634,39.0488,0.001388,0.001088,11
8511b0d3fffffff,5,52.2799,32.5131,0.000268,9.2e-05,8
852d455bfffffff,5,47.5151,40.3273,0.001483,0.000654,23
852d688ffffffff,5,50.1076,40.6003,0.000691,0.000344,4
8511905bfffffff,5,50.7363,37.0491,0.02183,0.003675,26
8511b6a7fffffff,5,52.1728,32.3658,0.000271,9.3e-05,8
852d6e63fffffff,5,48.8838,40.4209,0.001304,0.000978,25
8511962ffffffff,5,50.6122,36.9151,0.031228,0.005666,26
85119233fffffff,5,50.5138,38.0347,0.008452,0.001382,22
852d6a67fffffff,5,48.8005,42.1167,0.000312,0.000288,5
8511b213fffffff,5,51.5361,33.7238,0.008104,0.001467,10
8511b2abfffffff,5,51.7484,34.0188,0.007075,0.001346,10
852d6493fffffff,5,48.8606,35.0689,0.002534,0.000258,39
852d69cffffffff,5,50.5374,41.6527,0.000369,0.000277,3
851196c7fffffff,5,50.2922,35.8576,0.045106,0.007855,27
851e697bfffffff,5,49.2474,35.0363,0.003455,0.000662,35
851e4d97fffffff,5,48.3617,34.959,0.005095,0.000726,36
852d6353fffffff,5,47.8486,38.7503,0.054586,0.002693,39
85119b5bfffffff,5,52.1303,42.3477,0.003051,0.002811,3
852d6dbbfffffff,5,51.2612,40.1756,0.001117,0.001066,3
851e683bfffffff,5,49.6384,33.924,0.002332,0.000548,22
852d6c4ffffffff,5,49.6724,39.576,0.001961,0.000755,30
8511941bfffffff,5,51.2612,35.4299,0.021658,0.00427,17
852d419bfffffff,5,47.9347,41.32,0.000621,0.000501,7
851e6ca3fffffff,5,50.9454,33.4727,0.010071,0.001805,11
85119a1bfffffff,5,51.699,41.2467,0.001075,0.000668,3
851e6ccffffffff,5,50.8054,32.4627,0.001475,0.000434,9
85119447fffffff,5,51.1055,35.7472,0.022014,0.003385,20
852d6c7bfffffff,5,49.7942,39.7175,0.001398,0.000655,27
851e680ffffffff,5,49.6659,33.6892,0.001914,0.000491,18
852d6d8ffffffff,5,51.1388,40.0278,0.001134,0.001062,5
851e6b8ffffffff,5,49.0867,34.2858,0.001099,0.00014,28
851190c7fffffff,5,51.1637,36.7781,0.010088,0.001444,20
851e694ffffffff,5,49.277,34.8043,0.002706,0.000494,30
85119307fffffff,5,51.2541,38.877,0.001429,0.001236,11
8511969bfffffff,5,50.4494,35.5458,0.035572,0.003972,20
852d6a3bfffffff,5,48.9809,41.8191,0.000405,0.00037,5
85119207fffffff,5,50.3904,37.8975,0.014845,0.002275,22
852d452ffffffff,5,48.233,41.1691,0.000746,0.000637,7
85119347fffffff,5,50.8404,38.9063,0.001536,0.000993,15
8511965bfffffff,5,49.8679,36.1295,0.043232,0.008401,44
851e690ffffffff,5,49.4641,35.3243,0.008682,0.00146,33
852d6cbbfffffff,5,50.4036,39.1609,0.001728,0.000679,18
8510b493fffffff,5,51.86,42.2678,0.001465,0.001184,3
851e6d0ffffffff,5,50.4258,34.7007,0.023914,0.004648,18
852d68bbfffffff,5,50.229,40.7471,0.000643,0.000365,4
85119a5bfffffff,5,51.2809,41.2554,0.000646,0.000618,2
852d6827fffffff,5,50.2675,41.5798,0.000366,0.000218,4
852d4cd7fffffff,5,48.6189,42.4129,0.000228,0.000211,5
851e6da3fffffff,5,50.7454,35.1394,0.032927,0.006516,18
851e687bfffffff,5,49.4451,33.4034,0.000777,0.000218,18
852d6d4ffffffff,5,50.5247,40.5861,0.000741,0.000551,4
851e69bbfffffff,5,49.8171,35.526,0.023586,0.003851,31
852d64d3fffffff,5,48.4719,35.1011,0.004771,0.000644,39
851e6c63fffffff,5,50.3746,32.9875,0.002921,0.000735,13
852d6aa7fffffff,5,49.4296,41.5909,0.000426,0.000358,4
851193dbfffffff,5,50.7815,38.0857,0.004136,0.000787,22
852d6c0ffffffff,5,50.0875,39.5531,0.001376,0.000473,12
852d45c3fffffff,5,47.8385,39.9577,0.003568,0.000943,29
852d663bfffffff,5,47.7207,36.8011,0.0972,0.011406,40
85119e43fffffff,5,51.5783,39.7755,0.001297,0.00127,4
851e6b23fffffff,5,48.6411,34.7837,0.002453,0.000367,31
852d459bfffffff,5,48.1332,39.8009,0.005355,0.001131,35
8511929bfffffff,5,50.3266,37.0935,0.038595,0.005909,32
852d6acffffffff,5,48.6509,41.1602,0.000755,0.000674,6
852d4483fffffff,5,47.4105,38.9906,0.018127,0.000985,37
851e6c3bfffffff,5,50.5933,33.2762,0.006253,0.001242,12
852d4107fffffff,5,47.9614,42.1185,0.0003,0.000245,5
852d6d27fffffff,5,51.3073,41.0223,0.000757,0.000726,2
851e6d7bfffffff,5,50.2107,34.4099,0.014236,0.002457,22
85119ac7fffffff,5,51.725,41.0115,0.001151,0.000776,3
852d6893fffffff,5,50.1596,40.1476,0.000856,0.000433,8
852d698ffffffff,5,50.9564,41.6476,0.000433,0.000391,2
8511b6abfffffff,5,51.933,32.317,0.000411,0.000139,8
852d6e67fffffff,5,49.0045,40.5633,0.001091,0.000885,25
85119633fffffff,5,50.6482,36.4693,0.038326,0.006962,26
8511b217fffffff,5,51.6425,33.8711,0.007785,0.00143,10
852d6e23fffffff,5,49.3004,40.4055,0.001043,0.000818,26
851e68a3fffffff,5,49.994,34.1206,0.006962,0.001246,22
852d69d3fffffff,5,50.5929,41.193,0.000532,0.000414,3
8511b667fffffff,5,51.6164,32.998,0.002381,0.000634,8
8511901bfffffff,5,51.1459,37.0039,0.008505,0.001346,20
852d684ffffffff,5,49.4869,41.1419,0.000592,0.000482,4
851e6d37fffffff,5,50.4727,35.3182,0.031725,0.004106,20
852d6b13fffffff,5,49.76,42.2659,0.000198,0.000141,4
851e6ca7fffffff,5,50.9182,33.712,0.014422,0.002892,13
8511936ffffffff,5,50.9175,39.5061,0.001218,0.001041,11
852d6ba3fffffff,5,50.15,42.4954,0.000146,7.7e-05,3
852d4557fffffff,5,47.7829,40.3888,0.00158,0.000789,23
851e6813fffffff,5,49.9398,33.5049,0.002976,0.000725,18
852d6d93fffffff,5,51.1864,39.5668,0.001274,0.001192,5
852d632bfffffff,5,48.3066,39.505,0.010019,0.001251,39
851190cbfffffff,5,50.897,36.7348,0.02061,0.003228,20
8511922ffffffff,5,50.4712,38.4844,0.004489,0.000944,22
852d6a63fffffff,5,48.6811,41.9692,0.000367,0.000339,5
852d4417fffffff,5,47.358,39.4151,0.006959,0.000683,32
851e6953fffffff,5,49.5533,34.6261,0.004044,0.000594,26
852d648ffffffff,5,48.8001,35.5291,0.004475,0.000362,43
8511b283fffffff,5,51.697,33.3873,0.003777,0.000888,10
851196c3fffffff,5,50.1678,35.7295,0.040376,0.006909,31
851e6977fffffff,5,49.3256,35.4119,0.006931,0.001232,43
852d634ffffffff,5,47.7979,39.1779,0.021051,0.001224,35
852d4533fffffff,5,48.2909,40.732,0.001133,0.000848,23
85119b57fffffff,5,52.4007,42.4285,0.00645,0.006256,3
8511934bfffffff,5,50.5721,38.8502,0.002084,0.000791,22
852d6db7fffffff,5,51.5306,40.241,0.001138,0.001112,2
851e6837fffffff,5,49.7197,34.3022,0.004251,0.000797,22
8511948bfffffff,5,51.4155,35.1114,0.019826,0.004151,17
8510b497fffffff,5,51.981,42.4267,0.002071,0.001839,3
852d4197fffffff,5,48.2034,41.3879,0.000622,0.000536,7
851e6d13fffffff,5,50.6982,34.5191,0.028684,0.006472,18
85119a17fffffff,5,51.9689,41.3196,0.001618,0.001,3
852d682bfffffff,5,49.9977,41.5078,0.000387,0.000222,4
85119443fffffff,5,50.9804,35.6174,0.027042,0.004355,20
852d6c77fffffff,5,50.0629,39.7781,0.001113,0.000474,12
8511b643fffffff,5,51.317,32.3178,0.000956,0.0003,8
852d66a3fffffff,5,48.0359,36.41,0.051384,0.003818,42
851e6b8bfffffff,5,49.1148,34.0533,0.00086,0.000137,22
85119303fffffff,5,51.1307,38.7343,0.00151,0.001154,15
852d64d7fffffff,5,48.5817,35.2434,0.004487,0.000551,43
852d6aabfffffff,5,49.1601,41.52,0.000502,0.000447,5
85119277fffffff,5,50.225,38.2077,0.015464,0.002762,31
852d6617fffffff,5,47.7857,36.3514,0.053147,0.004003,40
8511b23bfffffff,5,51.5942,34.3444,0.012757,0.002461,10
85119657fffffff,5,50.1336,36.1682,0.05313,0.010591,34
851e690bfffffff,5,49.4942,35.092,0.006656,0.001154,31
852d6d2bfffffff,5,51.0376,40.9523,0.000731,0.000673,3
85119acbfffffff,5,51.4552,40.9409,0.000815,0.000792,2
852d68b7fffffff,5,50.4984,40.8147,0.000654,0.000477,4
8511b0dbfffffff,5,52.1478,32.6109,0.000432,0.000146,8
852d6897fffffff,5,50.2813,40.2929,0.000805,0.000478,8
85119063fffffff,5,51.0894,37.6831,0.004077,0.000804,20
852d4cd3fffffff,5,48.4999,42.2648,0.00027,0.000248,5
8511b6affffffff,5,52.0406,32.4638,0.000429,0.000145,8
852d6e6bfffffff,5,48.7358,40.4993,0.001295,0.000975,25
85119637fffffff,5,50.7726,36.6016,0.029271,0.005023,23
852d6d4bfffffff,5,50.403,40.439,0.000765,0.000518,4
852d6403fffffff,5,48.6294,35.8443,0.008593,0.000605,48
8511b21bfffffff,5,51.402,33.8177,0.011362,0.002124,10
852d69d7fffffff,5,50.7141,41.3436,0.000501,0.000415,3
852d6b17fffffff,5,49.8798,42.4178,0.000163,0.000105,3
851193d7fffffff,5,51.0493,38.1373,0.002441,0.000955,16
852d6c0bfffffff,5,49.9654,39.4113,0.001901,0.000556,22
852d6c57fffffff,5,49.8432,39.2704,0.002926,0.000643,33
851e6cabfffffff,5,50.8372,33.3272,0.00785,0.001437,11
85119297fffffff,5,50.5934,37.1384,0.025438,0.004251,26
852d6acbfffffff,5,48.5309,41.0166,0.000853,0.000743,12
851e6817fffffff,5,49.9126,33.7409,0.003781,0.000848,22
852d6d97fffffff,5,51.3092,39.713,0.001276,0.001219,5
852d632ffffffff,5,48.4275,39.6423,0.006711,0.001257,39
852d6903fffffff,5,50.7789,41.9579,0.000307,0.000262,2
852d698bfffffff,5,50.8352,41.4951,0.000467,0.000407,3
851190cffffffff,5,51.0214,36.8689,0.013553,0.001886,20
851e6957fffffff,5,49.524,34.8592,0.005112,0.000855,28
851196a3fffffff,5,50.8071,36.1553,0.030726,0.004209,20
8511b287fffffff,5,51.8036,33.5346,0.00367,0.000869,10
852d6a43fffffff,5,48.4723,41.4566,0.000601,0.000538,6
8511920ffffffff,5,50.2463,37.9843,0.020678,0.003307,31
8511b663fffffff,5,51.5087,32.8516,0.002172,0.00059,8
852d684bfffffff,5,49.3664,40.9959,0.000686,0.000579,4
851e6d33fffffff,5,50.503,35.0826,0.029605,0.00505,20
852d4537fffffff,5,48.4109,40.8739,0.000987,0.000802,23
852d6b83fffffff,5,49.9398,41.9625,0.00026,0.000159,4
8511934ffffffff,5,50.695,38.9917,0.001575,0.000893,19
851e6bd7fffffff,5,49.1424,33.8203,0.000687,0.000129,22
8510b49bfffffff,5,51.7106,42.3465,0.001012,0.00075,3
851e6d17fffffff,5,50.669,34.7562,0.030716,0.006708,18
85119a63fffffff,5,51.6178,41.9531,0.000848,0.000462,3
852d682ffffffff,5,50.1183,41.6577,0.000339,0.000169,4
8511936bfffffff,5,50.7948,39.362,0.001245,0.000967,11
8511b647fffffff,5,51.4258,32.4632,0.001156,0.000354,8
852d4553fffffff,5,47.6631,40.2504,0.00184,0.000762,23
851e6883fffffff,5,50.1857,33.5562,0.005397,0.001114,14
852d6e03fffffff,5,49.0847,39.9001,0.00213,0.001079,29
8511922bfffffff,5,50.3481,38.3456,0.008168,0.0017,22
851e69c3fffffff,5,49.7995,34.6807,0.00761,0.001027,26
852d64dbfffffff,5,48.332,35.188,0.00692,0.000872,39
852d648bfffffff,5,48.6911,35.3861,0.004353,0.000455,45
852d6aaffffffff,5,49.2802,41.6674,0.000424,0.00037,5
851e6b03fffffff,5,48.8376,34.233,0.001015,0.000164,21
851e6973fffffff,5,49.3559,35.1801,0.005407,0.001009,33
852d45a3fffffff,5,48.4673,40.436,0.001533,0.001008,26
852d634bfffffff,5,47.6773,39.044,0.025013,0.001407,37
85119b53fffffff,5,52.2795,42.2682,0.00445,0.004205,3
852d6d2ffffffff,5,51.1593,41.1033,0.000692,0.000651,2
851e6d83fffffff,5,50.9405,34.5742,0.031018,0.007244,18
852d6db3fffffff,5,51.408,40.0921,0.001179,0.001143,3
851e6833fffffff,5,49.7479,34.0676,0.003596,0.000761,22
85119acffffffff,5,51.5771,41.0933,0.000984,0.000735,3
852d4193fffffff,5,48.0839,41.2447,0.000686,0.000571,7
852d689bfffffff,5,50.0122,40.2288,0.000845,0.000451,12
85119067fffffff,5,51.2134,37.8215,0.002696,0.000908,19
85119a13fffffff,5,51.847,41.1651,0.001313,0.000697,3
852d6e6ffffffff,5,48.8563,40.6416,0.00109,0.000891,25
8511963bfffffff,5,50.5062,36.5598,0.045115,0.00873,26
851e6cc7fffffff,5,50.9149,32.6072,0.002017,0.000558,9
852d6c73fffffff,5,49.9409,39.6355,0.00138,0.000563,12
852d69dbfffffff,5,50.4443,41.2724,0.000482,0.000338,4
851e6b87fffffff,5,49.1966,34.4287,0.001485,0.000209,26
852d6b1bfffffff,5,49.6098,42.3412,0.00019,0.000149,4
852d6687fffffff,5,47.9587,36.0417,0.031924,0.002986,40
851e6caffffffff,5,50.8103,33.5664,0.011486,0.002147,12
851e681bfffffff,5,49.8298,33.3615,0.001889,0.00051,18
852d6d9bfffffff,5,51.0402,39.6512,0.001213,0.001098,8
85119653fffffff,5,50.0095,36.0393,0.047217,0.009291,34
851e6907fffffff,5,49.5718,35.4688,0.013712,0.002023,33
852d68b3fffffff,5,50.3769,40.6668,0.000685,0.000453,4
852d6907fffffff,5,50.8996,42.112,0.000278,0.000247,2
851190d3fffffff,5,51.0565,36.4193,0.017088,0.001953,20
851e695bfffffff,5,49.4442,34.4824,0.002633,0.000433,26
851e6d9bfffffff,5,50.9694,34.3359,0.027282,0.006306,18
851196a7fffffff,5,50.9318,36.2869,0.023772,0.003012,20
852d6d47fffffff,5,50.6723,40.5049,0.000807,0.000656,4
8511b28bfffffff,5,51.5634,33.4822,0.005583,0.001157,10
852d6a47fffffff,5,48.5919,41.6016,0.000527,0.000479,5
85119213fffffff,5,50.2874,37.5383,0.029359,0.003415,32
852d453bfffffff,5,48.1424,40.8088,0.00104,0.000776,23
851193d3fffffff,5,50.9257,37.9981,0.003574,0.000843,19
852d6b87fffffff,5,50.06,42.1139,0.000221,0.000118,3
852d6c07fffffff,5,50.2339,39.4702,0.001369,0.00055,12
852d45bbfffffff,5,48.3469,40.2956,0.001919,0.001047,26
85119353fffffff,5,50.7392,38.5382,0.002383,0.000869,22
852d6633fffffff,5,47.8622,36.7186,0.090147,0.009311,40
852d40a7fffffff,5,47.547,41.1117,0.000653,0.00044,13
85119293fffffff,5,50.4695,37.0045,0.035118,0.006169,26
852d6cc7fffffff,5,50.0128,38.9635,0.004613,0.001045,36
852d6ac7fffffff,5,48.7998,41.0835,0.00078,0.000698,6
85119493fffffff,5,51.5686,34.7917,0.015465,0.003118,15
851e6d1bfffffff,5,50.5911,34.3731,0.024241,0.005294,18
85119a67fffffff,5,51.7389,42.1099,0.001079,0.000747,3
852d6833fffffff,5,50.1746,41.202,0.000485,0.000258,4
8511b64bfffffff,5,51.1833,32.4147,0.001272,0.000383,8
851e6887fffffff,5,50.1585,33.7929,0.006997,0.001306,18
852d6e07fffffff,5,49.2059,40.0411,0.001557,0.000978,27
851e69dbfffffff,5,49.8285,34.4463,0.006396,0.001044,22
852d6987fffffff,5,51.1052,41.5683,0.000487,0.000454,2
852d6973fffffff,5,50.6002,42.2666,0.00021,0.000165,2
851e69c7fffffff,5,49.7701,34.9145,0.009462,0.001268,28
852d6ab3fffffff,5,49.3381,41.2196,0.000595,0.000508,4
852d6e1bfffffff,5,48.9635,39.7599,0.003111,0.001171,29
851e689bfffffff,5,50.2125,33.3191,0.003979,0.00091,14
851e6b07fffffff,5,48.8092,34.4645,0.001353,0.000192,21
85119013fffffff,5,51.2883,36.9131,0.006371,0.000999,20
852d6847fffffff,5,49.6356,41.0638,0.000588,0.000448,4
85119a7bfffffff,5,51.4965,41.7973,0.00072,0.000429,3
851e6d2ffffffff,5,50.2294,35.2611,0.026789,0.002548,24
852d45a7fffffff,5,48.5876,40.5773,0.001263,0.00095,25
851e6c47fffffff,5,50.5356,32.654,0.001854,0.000521,11
852d4113fffffff,5,47.8738,41.7555,0.000419,0.000334,6
852d6d33fffffff,5,51.2113,40.6391,0.000913,0.000866,3
851e6d87fffffff,5,50.9112,34.812,0.032953,0.007564,18
85119ad3fffffff,5,51.6283,40.6249,0.000973,0.000956,2
8511906bfffffff,5,50.9458,37.7717,0.004846,0.000906,23
85119367fffffff,5,51.0636,39.4216,0.00128,0.001143,11
852d6e73fffffff,5,48.9108,40.2003,0.001617,0.001055,27
852d6b9bfffffff,5,49.8195,41.8121,0.000308,0.000209,4
852d454ffffffff,5,47.606,40.6808,0.001008,0.000602,23
852d640bfffffff,5,48.4894,35.9297,0.012487,0.000861,49
85119227fffffff,5,50.616,38.3983,0.003652,0.000757,22
852d6a5bfffffff,5,48.3527,41.3124,0.000673,0.000591,6
852d6487fffffff,5,48.9394,35.4424,0.003802,0.000475,43
851196bbfffffff,5,50.6825,36.0247,0.036658,0.00526,20
851e696ffffffff,5,49.0785,35.3554,0.003835,0.000648,43
852d691bfffffff,5,50.6582,41.8048,0.000336,0.000272,3
851e6cb3fffffff,5,51.0802,33.3785,0.008307,0.00149,11
852d6347fffffff,5,47.9442,39.098,0.027489,0.001568,39
852d6daffffffff,5,51.3587,40.5568,0.000981,0.000946,2
851e682ffffffff,5,49.4728,34.2489,0.00217,0.000433,26
852d418ffffffff,5,48.0236,41.6814,0.000462,0.000388,6
852d690bfffffff,5,50.6295,42.0356,0.000269,0.000214,2
851190d7fffffff,5,51.1811,36.5526,0.011569,0.001466,20
852d6207fffffff,5,47.516,38.1389,0.084458,0.004026,37
85119a0ffffffff,5,51.794,41.6372,0.001203,0.0007,3
851196abfffffff,5,50.6656,36.2468,0.038322,0.006428,20
852d6c6ffffffff,5,49.8906,40.0847,0.000949,0.000545,12
8511b28ffffffff,5,51.67,33.6294,0.005541,0.001151,10
852d6a4bfffffff,5,48.3229,41.5319,0.000557,0.000493,6
85119217fffffff,5,50.4109,37.6738,0.018696,0.002286,26
851e6b83fffffff,5,49.225,34.1959,0.001199,0.000209,26
852d6b8bfffffff,5,49.79,42.0389,0.000248,0.000173,4
85119357fffffff,5,50.8624,38.6789,0.00178,0.000979,16
85119a6bfffffff,5,51.4686,42.0323,0.00064,0.000345,3
852d6837fffffff,5,50.2956,41.3513,0.000439,0.000269,4
85119003fffffff,5,51.2703,37.1398,0.005267,0.000908,20
8511b64ffffffff,5,51.2922,32.5599,0.001581,0.000459,8
852d641bfffffff,5,48.5206,35.7014,0.008577,0.000744,46
851e688bfffffff,5,50.0763,33.4122,0.00352,0.000829,14
852d6e0bfffffff,5,48.9374,39.98,0.002151,0.001118,29
8511964ffffffff,5,49.9738,36.4776,0.052023,0.0097,44
851e6903fffffff,5,49.6023,35.2363,0.010552,0.001632,31
8511907bfffffff,5,50.9654,37.5456,0.006591,0.001184,23
852d68affffffff,5,50.3232,41.123,0.00052,0.000327,4
852d6977fffffff,5,50.7206,42.4213,0.000187,0.000156,2
851e69cbfffffff,5,49.691,34.5364,0.005064,0.0008,26
851e6d97fffffff,5,51.0467,34.721,0.031111,0.007245,18
852d6ab7fffffff,5,49.4585,41.3663,0.000507,0.00042,4
85119283fffffff,5,50.4504,37.2273,0.028762,0.004312,26
852d6d43fffffff,5,50.5505,40.3577,0.000825,0.000624,4
852d4123fffffff,5,48.0481,42.484,0.000204,0.000169,5
852d6623fffffff,5,47.8292,36.9433,0.120365,0.014757,40
852d45abfffffff,5,48.3192,40.5137,0.001426,0.000952,23
851e6c57fffffff,5,50.6707,32.5585,0.001693,0.000485,9
851193c3fffffff,5,50.9051,38.2248,0.002722,0.000902,19
851193cffffffff,5,50.884,38.4517,0.002141,0.000948,16
852d6c03fffffff,5,50.1116,39.3283,0.001866,0.000475,15
852d45b7fffffff,5,48.6153,40.3579,0.001591,0.001045,26
852d4117fffffff,5,47.9927,41.8999,0.000374,0.000311,5
852d6d37fffffff,5,51.3333,40.7895,0.00087,0.000837,2
851e6d8bfffffff,5,50.8339,34.4277,0.028916,0.006679,18
851e6b17fffffff,5,48.9481,34.3753,0.001136,0.000147,25
85119ad7fffffff,5,51.7505,40.7766,0.001223,0.000885,3
8511928ffffffff,5,50.4309,37.4504,0.023205,0.002661,26
852d6ac3fffffff,5,48.6797,40.9397,0.000894,0.000777,18
852d68a3fffffff,5,50.3503,40.8948,0.000602,0.000388,4
8511906ffffffff,5,51.0696,37.91,0.003114,0.000884,20
852d6e77fffffff,5,49.0317,40.342,0.001285,0.000962,25
85119643fffffff,5,49.9919,36.2583,0.051008,0.010083,36
851e69d7fffffff,5,49.9076,34.8253,0.011148,0.00127,24
852d6983fffffff,5,50.984,41.4157,0.000526,0.000478,2
852d6e17fffffff,5,49.2319,39.8197,0.002093,0.00102,28
851e6897fffffff,5,50.2948,33.7005,0.008057,0.001442,14
8511900ffffffff,5,51.2518,37.3667,0.004249,0.000781,20
852d6843fffffff,5,49.5149,40.9176,0.000678,0.000544,4
85119a77fffffff,5,51.7667,41.8735,0.001142,0.00073,3
851e6d2bfffffff,5,50.2596,35.0262,0.02303,0.003055,24
852d6c63fffffff,5,49.916,39.86,0.001112,0.000559,12
851e6cb7fffffff,5,51.0532,33.6185,0.012241,0.002342,11
85119a03fffffff,5,51.8207,41.401,0.001259,0.000659,3
852d4183fffffff,5,48.054,41.463,0.000566,0.000475,7
852d40b7fffffff,5,47.5767,40.8962,0.000806,0.00052,23
851e6823fffffff,5,49.6105,34.1585,0.002782,0.000586,22
852d6da3fffffff,5,51.3836,40.3244,0.001086,0.00105,2
85119363fffffff,5,50.9407,39.2774,0.001295,0.001074,11
852d6b97fffffff,5,50.0894,41.8857,0.000276,0.000142,4
852d454bfffffff,5,47.4865,40.5419,0.001103,0.00058,23
852d690ffffffff,5,50.75,42.1895,0.000242,0.000204,2
851190dbfffffff,5,50.9146,36.5107,0.022633,0.003315,20
851e6963fffffff,5,49.2174,35.2679,0.004425,0.000833,43
851196affffffff,5,50.7901,36.3783,0.030676,0.004886,20
8511b293fffffff,5,51.7236,33.1448,0.002493,0.000656,8
852d6a4ffffffff,5,48.4423,41.6768,0.000493,0.000444,5
85119223fffffff,5,50.4928,38.2594,0.006223,0.001197,22
852d6a57fffffff,5,48.6216,41.3808,0.000637,0.000574,6
8511b29bfffffff,5,51.5901,33.2403,0.003699,0.000875,10
852d6483fffffff,5,48.8305,35.2992,0.00334,0.00031,43
851196b7fffffff,5,50.9484,36.0634,0.024514,0.002424,20
851e696bfffffff,5,49.1087,35.1243,0.003019,0.000534,43
852d4543fffffff,5,47.6347,40.4655,0.001316,0.000684,23
852d6b8ffffffff,5,49.9101,42.1901,0.000207,0.00013,4
8511935bfffffff,5,50.5943,38.6241,0.002725,0.00078,22
852d6917fffffff,5,50.9283,41.8797,0.00035,0.000314,2
852d6343fffffff,5,47.8235,38.964,0.034482,0.001884,38
8511949bfffffff,5,51.4294,34.8877,0.020209,0.004332,16
851e6d23fffffff,5,50.3663,35.1721,0.027876,0.00369,20
852d6dabfffffff,5,51.2365,40.4072,0.001019,0.00097,3
851e682bfffffff,5,49.5009,34.0151,0.001813,0.000414,22
85119a6ffffffff,5,51.5896,42.1889,0.000775,0.000468,3
852d683bfffffff,5,50.0259,41.2807,0.00046,0.000255,4
852d418bfffffff,5,47.9045,41.5377,0.000512,0.000413,7
851e688ffffffff,5,50.0493,33.6487,0.00461,0.000992,14
85119a0bfffffff,5,51.6724,41.482,0.000997,0.000563,3
852d6e0ffffffff,5,49.0584,40.121,0.001593,0.001027,28
852d6c6bfffffff,5,49.769,39.9414,0.001115,0.000644,12
852d697bfffffff,5,50.4503,42.3433,0.000184,0.000131,2
851e69cffffffff,5,49.6619,34.7701,0.006229,0.000891,28
852d6697fffffff,5,47.99,35.8151,0.023518,0.003054,40
852d6abbfffffff,5,49.1891,41.2968,0.000595,0.000524,5
85119287fffffff,5,50.5743,37.3621,0.01976,0.002817,26
851e6b0ffffffff,5,48.6987,34.3223,0.001317,0.000213,21
852d45affffffff,5,48.4393,40.6548,0.001204,0.000907,23
851193c7fffffff,5,51.0286,38.3648,0.001993,0.001013,15
852d411bfffffff,5,47.7238,41.8292,0.000377,0.000281,6
852d6417fffffff,5,48.7692,35.7585,0.006194,0.000415,44
852d6d3bfffffff,5,51.0637,40.7209,0.000839,0.000776,3
851e6d8ffffffff,5,50.8049,34.6654,0.031789,0.007288,18
852d4cc3fffffff,5,48.4682,42.4862,0.000208,0.000191,5
85119adbfffffff,5,51.4809,40.7074,0.000928,0.000904,2
8511964bfffffff,5,49.8499,36.348,0.045661,0.008486,44
852d68a7fffffff,5,50.4716,41.0434,0.000565,0.000405,4
85119073fffffff,5,51.1087,37.4564,0.00535,0.000991,20
85119077fffffff,5,51.2328,37.594,0.00338,0.000819,19
852d68abfffffff,5,50.202,40.9745,0.000564,0.00031,4
852d6e7bfffffff,5,48.7631,40.2793,0.001618,0.001061,25
85119647fffffff,5,50.1159,36.3879,0.055186,0.010956,34
851e6d93fffffff,5,51.0759,34.4826,0.028346,0.006591,17
852d6413fffffff,5,48.6605,35.6154,0.006002,0.000527,45
